Zeitstempel,Zeitstempel,Pegelstand [cm]
2001-04-14,2001-04-14,458.0
2001-04-15,2001-04-15,458.0
2001-04-16,2001-04-16,458.0
2001-04-17,2001-04-17,458.0
2001-04-18,2001-04-18,458.0
2001-04-19,2001-04-19,458.0
2001-04-20,2001-04-20,458.0
2001-04-21,2001-04-21,458.0
2001-04-22,2001-04-22,458.0
2001-04-23,2001-04-23,458.0
2001-04-24,2001-04-24,458.0
2001-04-25,2001-04-25,458.0
2001-04-26,2001-04-26,458.0
2001-04-27,2001-04-27,458.0
2001-04-28,2001-04-28,458.0
2001-04-29,2001-04-29,458.0
2001-04-30,2001-04-30,458.0
2001-05-01,2001-05-01,460.0
2001-05-02,2001-05-02,460.0
2001-05-03,2001-05-03,460.0
2001-05-04,2001-05-04,460.0
2001-05-05,2001-05-05,460.0
2001-05-06,2001-05-06,460.0
2001-05-07,2001-05-07,460.0
2001-05-08,2001-05-08,460.0
2001-05-09,2001-05-09,460.0
2001-05-10,2001-05-10,460.0
2001-05-11,2001-05-11,460.0
2001-05-12,2001-05-12,460.0
2001-05-13,2001-05-13,460.0
2001-05-14,2001-05-14,460.0
2001-05-15,2001-05-15,460.0
2001-05-16,2001-05-16,460.0
2001-05-17,2001-05-17,460.0
2001-05-18,2001-05-18,458.0
2001-05-19,2001-05-19,458.0
2001-05-20,2001-05-20,458.0
2001-05-21,2001-05-21,458.0
2001-05-22,2001-05-22,458.0
2001-05-23,2001-05-23,458.0
2001-05-24,2001-05-24,458.0
2001-05-25,2001-05-25,458.0
2001-05-26,2001-05-26,458.0
2001-05-27,2001-05-27,458.0
2001-05-28,2001-05-28,458.0
2001-05-29,2001-05-29,458.0
2001-05-30,2001-05-30,458.0
2001-05-31,2001-05-31,458.0
2001-06-01,2001-06-01,458.0
2001-06-02,2001-06-02,458.0
2001-06-03,2001-06-03,458.0
2001-06-04,2001-06-04,458.0
2001-06-05,2001-06-05,458.0
2001-06-06,2001-06-06,458.0
2001-06-07,2001-06-07,458.0
2001-06-08,2001-06-08,458.0
2001-06-09,2001-06-09,458.0
2001-06-10,2001-06-10,458.0
2001-06-11,2001-06-11,458.0
2001-06-12,2001-06-12,458.0
2001-06-13,2001-06-13,458.0
2001-06-14,2001-06-14,458.0
2001-06-15,2001-06-15,458.0
2001-06-16,2001-06-16,458.0
2001-06-17,2001-06-17,458.0
2001-06-18,2001-06-18,458.0
2001-06-19,2001-06-19,458.0
2001-06-20,2001-06-20,458.0
2001-06-21,2001-06-21,458.0
2001-06-22,2001-06-22,458.0
2001-06-23,2001-06-23,458.0
2001-06-24,2001-06-24,458.0
2001-06-25,2001-06-25,458.0
2001-06-26,2001-06-26,458.0
2001-06-27,2001-06-27,458.0
2001-06-28,2001-06-28,458.0
2001-06-29,2001-06-29,458.0
2001-06-30,2001-06-30,458.0
2001-07-01,2001-07-01,458.0
2001-07-02,2001-07-02,458.0
2001-07-03,2001-07-03,458.0
2001-07-04,2001-07-04,458.0
2001-07-05,2001-07-05,458.0
2001-07-06,2001-07-06,458.0
2001-07-07,2001-07-07,458.0
2001-07-08,2001-07-08,458.0
2001-07-09,2001-07-09,458.0
2001-07-10,2001-07-10,458.0
2001-07-11,2001-07-11,458.0
2001-07-12,2001-07-12,458.0
2001-07-13,2001-07-13,458.0
2001-07-14,2001-07-14,458.0
2001-07-15,2001-07-15,458.0
2001-07-16,2001-07-16,458.0
2001-07-17,2001-07-17,458.0
2001-07-18,2001-07-18,458.0
2001-07-19,2001-07-19,458.0
2001-07-20,2001-07-20,458.0
2001-07-21,2001-07-21,458.0
2001-07-22,2001-07-22,458.0
2001-07-23,2001-07-23,458.0
2001-07-24,2001-07-24,458.0
2001-07-25,2001-07-25,458.0
2001-07-26,2001-07-26,458.0
2001-07-27,2001-07-27,458.0
2001-07-28,2001-07-28,458.0
2001-07-29,2001-07-29,458.0
2001-07-30,2001-07-30,458.0
2001-07-31,2001-07-31,458.0
2001-08-01,2001-08-01,458.0
2001-08-02,2001-08-02,458.0
2001-08-03,2001-08-03,458.0
2001-08-04,2001-08-04,458.0
2001-08-05,2001-08-05,458.0
2001-08-06,2001-08-06,458.0
2001-08-07,2001-08-07,458.0
2001-08-08,2001-08-08,458.0
2001-08-09,2001-08-09,458.0
2001-08-10,2001-08-10,458.0
2001-08-11,2001-08-11,458.0
2001-08-12,2001-08-12,458.0
2001-08-13,2001-08-13,458.0
2001-08-14,2001-08-14,458.0
2001-08-15,2001-08-15,458.0
2001-08-16,2001-08-16,458.0
2001-08-17,2001-08-17,458.0
2001-08-18,2001-08-18,458.0
2001-08-19,2001-08-19,458.0
2001-08-20,2001-08-20,458.0
2001-08-21,2001-08-21,458.0
2001-08-22,2001-08-22,458.0
2001-08-23,2001-08-23,458.0
2001-08-24,2001-08-24,458.0
2001-08-25,2001-08-25,458.0
2001-08-26,2001-08-26,458.0
2001-08-27,2001-08-27,458.0
2001-08-28,2001-08-28,458.0
2001-08-29,2001-08-29,456.0
2001-08-30,2001-08-30,456.0
2001-08-31,2001-08-31,456.0
2001-09-01,2001-09-01,456.0
2001-09-02,2001-09-02,456.0
2001-09-03,2001-09-03,456.0
2001-09-04,2001-09-04,454.0
2001-09-05,2001-09-05,454.0
2001-09-06,2001-09-06,454.0
2001-09-07,2001-09-07,454.0
2001-09-08,2001-09-08,454.0
2001-09-09,2001-09-09,454.0
2001-09-10,2001-09-10,454.0
2001-09-11,2001-09-11,454.0
2001-09-12,2001-09-12,454.0
2001-09-13,2001-09-13,454.0
2001-09-14,2001-09-14,454.0
2001-09-15,2001-09-15,454.0
2001-09-16,2001-09-16,454.0
2001-09-17,2001-09-17,454.0
2001-09-18,2001-09-18,454.0
2001-09-19,2001-09-19,454.0
2001-09-20,2001-09-20,454.0
2001-09-21,2001-09-21,452.0
2001-09-22,2001-09-22,452.0
2001-09-23,2001-09-23,452.0
2001-09-24,2001-09-24,452.0
2001-09-25,2001-09-25,452.0
2001-09-26,2001-09-26,452.0
2001-09-27,2001-09-27,452.0
2001-09-28,2001-09-28,452.0
2001-09-29,2001-09-29,452.0
2001-09-30,2001-09-30,452.0
2001-10-01,2001-10-01,452.0
2001-10-02,2001-10-02,452.0
2001-10-03,2001-10-03,452.0
2001-10-04,2001-10-04,450.0
2001-10-05,2001-10-05,450.0
2001-10-06,2001-10-06,450.0
2001-10-07,2001-10-07,448.0
2001-10-08,2001-10-08,448.0
2001-10-09,2001-10-09,448.0
2001-10-10,2001-10-10,448.0
2001-10-11,2001-10-11,448.0
2001-10-12,2001-10-12,448.0
2001-10-13,2001-10-13,448.0
2001-10-14,2001-10-14,448.0
2001-10-15,2001-10-15,448.0
2001-10-16,2001-10-16,448.0
2001-10-17,2001-10-17,448.0
2001-10-18,2001-10-18,448.0
2001-10-19,2001-10-19,448.0
2001-10-20,2001-10-20,446.0
2001-10-21,2001-10-21,446.0
2001-10-22,2001-10-22,446.0
2001-10-23,2001-10-23,444.0
2001-10-24,2001-10-24,444.0
2001-10-25,2001-10-25,444.0
2001-10-26,2001-10-26,444.0
2001-10-27,2001-10-27,444.0
2001-10-28,2001-10-28,444.0
2001-10-29,2001-10-29,444.0
2001-10-30,2001-10-30,444.0
2001-10-31,2001-10-31,444.0
2001-11-01,2001-11-01,444.0
2001-11-02,2001-11-02,444.0
2001-11-03,2001-11-03,444.0
2001-11-04,2001-11-04,444.0
2001-11-05,2001-11-05,444.0
2001-11-06,2001-11-06,444.0
2001-11-07,2001-11-07,444.0
2001-11-08,2001-11-08,442.0
2001-11-09,2001-11-09,442.0
2001-11-10,2001-11-10,442.0
2001-11-11,2001-11-11,442.0
2001-11-12,2001-11-12,442.0
2001-11-13,2001-11-13,442.0
2001-11-14,2001-11-14,442.0
2001-11-15,2001-11-15,442.0
2001-11-16,2001-11-16,442.0
2001-11-17,2001-11-17,442.0
2001-11-18,2001-11-18,442.0
2001-11-19,2001-11-19,440.0
2001-11-20,2001-11-20,440.0
2001-11-21,2001-11-21,440.0
2001-11-22,2001-11-22,440.0
2001-11-23,2001-11-23,440.0
2001-11-24,2001-11-24,440.0
2001-11-25,2001-11-25,438.0
2001-11-26,2001-11-26,438.0
2001-11-27,2001-11-27,438.0
2001-11-28,2001-11-28,438.0
2001-11-29,2001-11-29,438.0
2001-11-30,2001-11-30,438.0
2001-12-01,2001-12-01,438.0
2001-12-02,2001-12-02,438.0
2001-12-03,2001-12-03,438.0
2001-12-04,2001-12-04,438.0
2001-12-05,2001-12-05,438.0
2001-12-06,2001-12-06,438.0
2001-12-07,2001-12-07,438.0
2001-12-08,2001-12-08,438.0
2001-12-09,2001-12-09,438.0
2001-12-10,2001-12-10,438.0
2001-12-11,2001-12-11,438.0
2001-12-12,2001-12-12,438.0
2001-12-13,2001-12-13,438.0
2001-12-14,2001-12-14,438.0
2001-12-15,2001-12-15,438.0
2001-12-16,2001-12-16,438.0
2001-12-17,2001-12-17,438.0
2001-12-18,2001-12-18,438.0
2001-12-19,2001-12-19,438.0
2001-12-20,2001-12-20,438.0
2001-12-21,2001-12-21,438.0
2001-12-22,2001-12-22,438.0
2001-12-23,2001-12-23,438.0
2001-12-24,2001-12-24,438.0
2001-12-25,2001-12-25,438.0
2001-12-26,2001-12-26,438.0
2001-12-27,2001-12-27,438.0
2001-12-28,2001-12-28,438.0
2001-12-29,2001-12-29,438.0
2001-12-30,2001-12-30,438.0
2001-12-31,2001-12-31,438.0
2002-01-01,2002-01-01,438.0
2002-01-02,2002-01-02,438.0
2002-01-03,2002-01-03,438.0
2002-01-04,2002-01-04,438.0
2002-01-05,2002-01-05,438.0
2002-01-06,2002-01-06,438.0
2002-01-07,2002-01-07,438.0
2002-01-08,2002-01-08,438.0
2002-01-09,2002-01-09,438.0
2002-01-10,2002-01-10,438.0
2002-01-11,2002-01-11,438.0
2002-01-12,2002-01-12,438.0
2002-01-13,2002-01-13,438.0
2002-01-14,2002-01-14,438.0
2002-01-15,2002-01-15,438.0
2002-01-16,2002-01-16,436.0
2002-01-17,2002-01-17,436.0
2002-01-18,2002-01-18,438.0
2002-01-19,2002-01-19,438.0
2002-01-20,2002-01-20,438.0
2002-01-21,2002-01-21,438.0
2002-01-22,2002-01-22,438.0
2002-01-23,2002-01-23,438.0
2002-01-24,2002-01-24,438.0
2002-01-25,2002-01-25,438.0
2002-01-26,2002-01-26,438.0
2002-01-27,2002-01-27,438.0
2002-01-28,2002-01-28,438.0
2002-01-29,2002-01-29,438.0
2002-01-30,2002-01-30,438.0
2002-01-31,2002-01-31,438.0
2002-02-01,2002-02-01,438.0
2002-02-02,2002-02-02,438.0
2002-02-03,2002-02-03,438.0
2002-02-04,2002-02-04,438.0
2002-02-05,2002-02-05,438.0
2002-02-06,2002-02-06,438.0
2002-02-07,2002-02-07,438.0
2002-02-08,2002-02-08,438.0
2002-02-09,2002-02-09,438.0
2002-02-10,2002-02-10,438.0
2002-02-11,2002-02-11,438.0
2002-02-12,2002-02-12,438.0
2002-02-13,2002-02-13,438.0
2002-02-14,2002-02-14,438.0
2002-02-15,2002-02-15,438.0
2002-02-16,2002-02-16,438.0
2002-02-17,2002-02-17,438.0
2002-02-18,2002-02-18,438.0
2002-02-19,2002-02-19,438.0
2002-02-20,2002-02-20,438.0
2002-02-21,2002-02-21,438.0
2002-02-22,2002-02-22,438.0
2002-02-23,2002-02-23,438.0
2002-02-24,2002-02-24,438.0
2002-02-25,2002-02-25,438.0
2002-02-26,2002-02-26,438.0
2002-02-27,2002-02-27,438.0
2002-02-28,2002-02-28,438.0
2002-03-01,2002-03-01,438.0
2002-03-02,2002-03-02,438.0
2002-03-03,2002-03-03,438.0
2002-03-04,2002-03-04,438.0
2002-03-05,2002-03-05,438.0
2002-03-06,2002-03-06,438.0
2002-03-07,2002-03-07,438.0
2002-03-08,2002-03-08,438.0
2002-03-09,2002-03-09,438.0
2002-03-10,2002-03-10,438.0
2002-03-11,2002-03-11,438.0
2002-03-12,2002-03-12,438.0
2002-03-13,2002-03-13,438.0
2002-03-14,2002-03-14,438.0
2002-03-15,2002-03-15,438.0
2002-03-16,2002-03-16,438.0
2002-03-17,2002-03-17,438.0
2002-03-18,2002-03-18,438.0
2002-03-19,2002-03-19,438.0
2002-03-20,2002-03-20,438.0
2002-03-21,2002-03-21,438.0
2002-03-22,2002-03-22,438.0
2002-03-23,2002-03-23,438.0
2002-03-24,2002-03-24,438.0
2002-03-25,2002-03-25,438.0
2002-03-26,2002-03-26,438.0
2002-03-27,2002-03-27,438.0
2002-03-28,2002-03-28,438.0
2002-03-29,2002-03-29,438.0
2002-03-30,2002-03-30,438.0
2002-03-31,2002-03-31,438.0
2002-04-01,2002-04-01,436.0
2002-04-02,2002-04-02,436.0
2002-04-03,2002-04-03,436.0
2002-04-04,2002-04-04,436.0
2002-04-05,2002-04-05,436.0
2002-04-06,2002-04-06,436.0
2002-04-07,2002-04-07,436.0
2002-04-08,2002-04-08,436.0
2002-04-09,2002-04-09,436.0
2002-04-10,2002-04-10,436.0
2002-04-11,2002-04-11,436.0
2002-04-12,2002-04-12,436.0
2002-04-13,2002-04-13,436.0
2002-04-14,2002-04-14,436.0
2002-04-15,2002-04-15,436.0
2002-04-16,2002-04-16,436.0
2002-04-17,2002-04-17,436.0
2002-04-18,2002-04-18,436.0
2002-04-19,2002-04-19,436.0
2002-04-20,2002-04-20,436.0
2002-04-21,2002-04-21,434.0
2002-04-22,2002-04-22,434.0
2002-04-23,2002-04-23,434.0
2002-04-24,2002-04-24,434.0
2002-04-25,2002-04-25,434.0
2002-04-26,2002-04-26,434.0
2002-04-27,2002-04-27,434.0
2002-04-28,2002-04-28,434.0
2002-04-29,2002-04-29,434.0
2002-04-30,2002-04-30,434.0
2002-05-01,2002-05-01,434.0
2002-05-02,2002-05-02,434.0
2002-05-03,2002-05-03,434.0
2002-05-04,2002-05-04,434.0
2002-05-05,2002-05-05,434.0
2002-05-06,2002-05-06,434.0
2002-05-07,2002-05-07,434.0
2002-05-08,2002-05-08,434.0
2002-05-09,2002-05-09,434.0
2002-05-10,2002-05-10,434.0
2002-05-11,2002-05-11,434.0
2002-05-12,2002-05-12,434.0
2002-05-13,2002-05-13,434.0
2002-05-14,2002-05-14,434.0
2002-05-15,2002-05-15,434.0
2002-05-16,2002-05-16,434.0
2002-05-17,2002-05-17,434.0
2002-05-18,2002-05-18,434.0
2002-05-19,2002-05-19,434.0
2002-05-20,2002-05-20,434.0
2002-05-21,2002-05-21,434.0
2002-05-22,2002-05-22,434.0
2002-05-23,2002-05-23,434.0
2002-05-24,2002-05-24,434.0
2002-05-25,2002-05-25,434.0
2002-05-26,2002-05-26,434.0
2002-05-27,2002-05-27,434.0
2002-05-28,2002-05-28,434.0
2002-05-29,2002-05-29,434.0
2002-05-30,2002-05-30,434.0
2002-05-31,2002-05-31,434.0
2002-06-01,2002-06-01,434.0
2002-06-02,2002-06-02,434.0
2002-06-03,2002-06-03,434.0
2002-06-04,2002-06-04,434.0
2002-06-05,2002-06-05,434.0
2002-06-06,2002-06-06,434.0
2002-06-07,2002-06-07,434.0
2002-06-08,2002-06-08,434.0
2002-06-09,2002-06-09,434.0
2002-06-10,2002-06-10,434.0
2002-06-11,2002-06-11,434.0
2002-06-12,2002-06-12,434.0
2002-06-13,2002-06-13,434.0
2002-06-14,2002-06-14,434.0
2002-06-15,2002-06-15,434.0
2002-06-16,2002-06-16,434.0
2002-06-17,2002-06-17,434.0
2002-06-18,2002-06-18,434.0
2002-06-19,2002-06-19,434.0
2002-06-20,2002-06-20,434.0
2002-06-21,2002-06-21,434.0
2002-06-22,2002-06-22,434.0
2002-06-23,2002-06-23,430.0
2002-06-24,2002-06-24,430.0
2002-06-25,2002-06-25,430.0
2002-06-26,2002-06-26,430.0
2002-06-27,2002-06-27,430.0
2002-06-28,2002-06-28,430.0
2002-06-29,2002-06-29,430.0
2002-06-30,2002-06-30,430.0
2002-07-01,2002-07-01,430.0
2002-07-02,2002-07-02,430.0
2002-07-03,2002-07-03,430.0
2002-07-04,2002-07-04,430.0
2002-07-05,2002-07-05,430.0
2002-07-06,2002-07-06,430.0
2002-07-07,2002-07-07,430.0
2002-07-08,2002-07-08,430.0
2002-07-09,2002-07-09,430.0
2002-07-10,2002-07-10,430.0
2002-07-11,2002-07-11,430.0
2002-07-12,2002-07-12,430.0
2002-07-13,2002-07-13,430.0
2002-07-14,2002-07-14,430.0
2002-07-15,2002-07-15,430.0
2002-07-16,2002-07-16,430.0
2002-07-17,2002-07-17,430.0
2002-07-18,2002-07-18,430.0
2002-07-19,2002-07-19,430.0
2002-07-20,2002-07-20,430.0
2002-07-21,2002-07-21,430.0
2002-07-22,2002-07-22,430.0
2002-07-23,2002-07-23,430.0
2002-07-24,2002-07-24,430.0
2002-07-25,2002-07-25,430.0
2002-07-26,2002-07-26,430.0
2002-07-27,2002-07-27,430.0
2002-07-28,2002-07-28,430.0
2002-07-29,2002-07-29,430.0
2002-07-30,2002-07-30,430.0
2002-07-31,2002-07-31,430.0
2002-08-01,2002-08-01,430.0
2002-08-02,2002-08-02,430.0
2002-08-03,2002-08-03,430.0
2002-08-04,2002-08-04,430.0
2002-08-05,2002-08-05,430.0
2002-08-06,2002-08-06,430.0
2002-08-07,2002-08-07,430.0
2002-08-08,2002-08-08,430.0
2002-08-09,2002-08-09,430.0
2002-08-10,2002-08-10,430.0
2002-08-11,2002-08-11,430.0
2002-08-12,2002-08-12,430.0
2002-08-13,2002-08-13,430.0
2002-08-14,2002-08-14,430.0
2002-08-15,2002-08-15,430.0
2002-08-16,2002-08-16,430.0
2002-08-17,2002-08-17,430.0
2002-08-18,2002-08-18,430.0
2002-08-19,2002-08-19,430.0
2002-08-20,2002-08-20,430.0
2002-08-21,2002-08-21,430.0
2002-08-22,2002-08-22,430.0
2002-08-23,2002-08-23,430.0
2002-08-24,2002-08-24,430.0
2002-08-25,2002-08-25,430.0
2002-08-26,2002-08-26,430.0
2002-08-27,2002-08-27,430.0
2002-08-28,2002-08-28,430.0
2002-08-29,2002-08-29,430.0
2002-08-30,2002-08-30,430.0
2002-08-31,2002-08-31,430.0
2002-09-01,2002-09-01,430.0
2002-09-02,2002-09-02,430.0
2002-09-03,2002-09-03,430.0
2002-09-04,2002-09-04,430.0
2002-09-05,2002-09-05,430.0
2002-09-06,2002-09-06,430.0
2002-09-07,2002-09-07,430.0
2002-09-08,2002-09-08,430.0
2002-09-09,2002-09-09,430.0
2002-09-10,2002-09-10,430.0
2002-09-11,2002-09-11,430.0
2002-09-12,2002-09-12,430.0
2002-09-13,2002-09-13,430.0
2002-09-14,2002-09-14,430.0
2002-09-15,2002-09-15,430.0
2002-09-16,2002-09-16,430.0
2002-09-17,2002-09-17,430.0
2002-09-18,2002-09-18,430.0
2002-09-19,2002-09-19,430.0
2002-09-20,2002-09-20,430.0
2002-09-21,2002-09-21,430.0
2002-09-22,2002-09-22,430.0
2002-09-23,2002-09-23,430.0
2002-09-24,2002-09-24,430.0
2002-09-25,2002-09-25,430.0
2002-09-26,2002-09-26,430.0
2002-09-27,2002-09-27,430.0
2002-09-28,2002-09-28,430.0
2002-09-29,2002-09-29,430.0
2002-09-30,2002-09-30,430.0
2002-10-01,2002-10-01,430.0
2002-10-02,2002-10-02,430.0
2002-10-03,2002-10-03,430.0
2002-10-04,2002-10-04,430.0
2002-10-05,2002-10-05,430.0
2002-10-06,2002-10-06,430.0
2002-10-07,2002-10-07,430.0
2002-10-08,2002-10-08,432.0
2002-10-09,2002-10-09,432.0
2002-10-10,2002-10-10,432.0
2002-10-11,2002-10-11,434.0
2002-10-12,2002-10-12,436.0
2002-10-13,2002-10-13,436.0
2002-10-14,2002-10-14,436.0
2002-10-15,2002-10-15,436.0
2002-10-16,2002-10-16,436.0
2002-10-17,2002-10-17,436.0
2002-10-18,2002-10-18,436.0
2002-10-19,2002-10-19,436.0
2002-10-20,2002-10-20,436.0
2002-10-21,2002-10-21,436.0
2002-10-22,2002-10-22,438.0
2002-10-23,2002-10-23,438.0
2002-10-24,2002-10-24,438.0
2002-10-25,2002-10-25,438.0
2002-10-26,2002-10-26,438.0
2002-10-27,2002-10-27,438.0
2002-10-28,2002-10-28,438.0
2002-10-29,2002-10-29,440.0
2002-10-30,2002-10-30,440.0
2002-10-31,2002-10-31,440.0
2002-11-01,2002-11-01,440.0
2002-11-02,2002-11-02,440.0
2002-11-03,2002-11-03,440.0
2002-11-04,2002-11-04,440.0
2002-11-05,2002-11-05,440.0
2002-11-06,2002-11-06,440.0
2002-11-07,2002-11-07,440.0
2002-11-08,2002-11-08,440.0
2002-11-09,2002-11-09,442.0
2002-11-10,2002-11-10,442.0
2002-11-11,2002-11-11,442.0
2002-11-12,2002-11-12,442.0
2002-11-13,2002-11-13,442.0
2002-11-14,2002-11-14,442.0
2002-11-15,2002-11-15,442.0
2002-11-16,2002-11-16,442.0
2002-11-17,2002-11-17,442.0
2002-11-18,2002-11-18,442.0
2002-11-19,2002-11-19,442.0
2002-11-20,2002-11-20,442.0
2002-11-21,2002-11-21,442.0
2002-11-22,2002-11-22,442.0
2002-11-23,2002-11-23,442.0
2002-11-24,2002-11-24,442.0
2002-11-25,2002-11-25,442.0
2002-11-26,2002-11-26,442.0
2002-11-27,2002-11-27,442.0
2002-11-28,2002-11-28,442.0
2002-11-29,2002-11-29,442.0
2002-11-30,2002-11-30,442.0
2002-12-01,2002-12-01,442.0
2002-12-02,2002-12-02,442.0
2002-12-03,2002-12-03,442.0
2002-12-04,2002-12-04,442.0
2002-12-05,2002-12-05,442.0
2002-12-06,2002-12-06,442.0
2002-12-07,2002-12-07,442.0
2002-12-08,2002-12-08,442.0
2002-12-09,2002-12-09,442.0
2002-12-10,2002-12-10,442.0
2002-12-11,2002-12-11,442.0
2002-12-12,2002-12-12,442.0
2002-12-13,2002-12-13,442.0
2002-12-14,2002-12-14,442.0
2002-12-15,2002-12-15,442.0
2002-12-16,2002-12-16,442.0
2002-12-17,2002-12-17,442.0
2002-12-18,2002-12-18,442.0
2002-12-19,2002-12-19,442.0
2002-12-20,2002-12-20,442.0
2002-12-21,2002-12-21,442.0
2002-12-22,2002-12-22,442.0
2002-12-23,2002-12-23,442.0
2002-12-24,2002-12-24,442.0
2002-12-25,2002-12-25,442.0
2002-12-26,2002-12-26,442.0
2002-12-27,2002-12-27,442.0
2002-12-28,2002-12-28,442.0
2002-12-29,2002-12-29,442.0
2002-12-30,2002-12-30,442.0
2002-12-31,2002-12-31,442.0
2003-01-01,2003-01-01,442.0
2003-01-02,2003-01-02,442.0
2003-01-03,2003-01-03,442.0
2003-01-04,2003-01-04,442.0
2003-01-05,2003-01-05,442.0
2003-01-06,2003-01-06,442.0
2003-01-07,2003-01-07,442.0
2003-01-08,2003-01-08,442.0
2003-01-09,2003-01-09,442.0
2003-01-10,2003-01-10,444.0
2003-01-11,2003-01-11,448.0
2003-01-12,2003-01-12,448.0
2003-01-13,2003-01-13,448.0
2003-01-14,2003-01-14,448.0
2003-01-15,2003-01-15,448.0
2003-01-16,2003-01-16,448.0
2003-01-17,2003-01-17,448.0
2003-01-18,2003-01-18,448.0
2003-01-19,2003-01-19,448.0
2003-01-20,2003-01-20,448.0
2003-01-21,2003-01-21,448.0
2003-01-22,2003-01-22,448.0
2003-01-23,2003-01-23,448.0
2003-01-24,2003-01-24,456.0
2003-01-25,2003-01-25,460.0
2003-01-26,2003-01-26,460.0
2003-01-27,2003-01-27,462.0
2003-01-28,2003-01-28,462.0
2003-01-29,2003-01-29,462.0
2003-01-30,2003-01-30,464.0
2003-01-31,2003-01-31,464.0
2003-02-01,2003-02-01,464.0
2003-02-02,2003-02-02,466.0
2003-02-03,2003-02-03,466.0
2003-02-04,2003-02-04,466.0
2003-02-05,2003-02-05,466.0
2003-02-06,2003-02-06,468.0
2003-02-07,2003-02-07,470.0
2003-02-08,2003-02-08,470.0
2003-02-09,2003-02-09,470.0
2003-02-10,2003-02-10,470.0
2003-02-11,2003-02-11,472.0
2003-02-12,2003-02-12,472.0
2003-02-13,2003-02-13,472.0
2003-02-14,2003-02-14,474.0
2003-02-15,2003-02-15,476.0
2003-02-16,2003-02-16,476.0
2003-02-17,2003-02-17,478.0
2003-02-18,2003-02-18,478.0
2003-02-19,2003-02-19,478.0
2003-02-20,2003-02-20,480.0
2003-02-21,2003-02-21,482.0
2003-02-22,2003-02-22,482.0
2003-02-23,2003-02-23,482.0
2003-02-24,2003-02-24,484.0
2003-02-25,2003-02-25,484.0
2003-02-26,2003-02-26,484.0
2003-02-27,2003-02-27,484.0
2003-02-28,2003-02-28,486.0
2003-03-01,2003-03-01,486.0
2003-03-02,2003-03-02,486.0
2003-03-03,2003-03-03,488.0
2003-03-04,2003-03-04,488.0
2003-03-05,2003-03-05,488.0
2003-03-06,2003-03-06,490.0
2003-03-07,2003-03-07,490.0
2003-03-08,2003-03-08,490.0
2003-03-09,2003-03-09,492.0
2003-03-10,2003-03-10,494.0
2003-03-11,2003-03-11,494.0
2003-03-12,2003-03-12,494.0
2003-03-13,2003-03-13,496.0
2003-03-14,2003-03-14,496.0
2003-03-15,2003-03-15,496.0
2003-03-16,2003-03-16,498.0
2003-03-17,2003-03-17,498.0
2003-03-18,2003-03-18,498.0
2003-03-19,2003-03-19,498.0
2003-03-20,2003-03-20,500.0
2003-03-21,2003-03-21,502.0
2003-03-22,2003-03-22,502.0
2003-03-23,2003-03-23,502.0
2003-03-24,2003-03-24,502.0
2003-03-25,2003-03-25,504.0
2003-03-26,2003-03-26,506.0
2003-03-27,2003-03-27,506.0
2003-03-28,2003-03-28,508.0
2003-03-29,2003-03-29,508.0
2003-03-30,2003-03-30,508.0
2003-03-31,2003-03-31,510.0
2003-04-01,2003-04-01,510.0
2003-04-02,2003-04-02,510.0
2003-04-03,2003-04-03,512.0
2003-04-04,2003-04-04,514.0
2003-04-05,2003-04-05,514.0
2003-04-06,2003-04-06,514.0
2003-04-07,2003-04-07,516.0
2003-04-08,2003-04-08,516.0
2003-04-09,2003-04-09,516.0
2003-04-10,2003-04-10,518.0
2003-04-11,2003-04-11,518.0
2003-04-12,2003-04-12,520.0
2003-04-13,2003-04-13,520.0
2003-04-14,2003-04-14,520.0
2003-04-15,2003-04-15,522.0
2003-04-16,2003-04-16,522.0
2003-04-17,2003-04-17,522.0
2003-04-18,2003-04-18,524.0
2003-04-19,2003-04-19,524.0
2003-04-20,2003-04-20,524.0
2003-04-21,2003-04-21,524.0
2003-04-22,2003-04-22,526.0
2003-04-23,2003-04-23,528.0
2003-04-24,2003-04-24,528.0
2003-04-25,2003-04-25,528.0
2003-04-26,2003-04-26,530.0
2003-04-27,2003-04-27,530.0
2003-04-28,2003-04-28,530.0
2003-04-29,2003-04-29,532.0
2003-04-30,2003-04-30,532.0
2003-05-01,2003-05-01,532.0
2003-05-02,2003-05-02,534.0
2003-05-03,2003-05-03,534.0
2003-05-04,2003-05-04,534.0
2003-05-05,2003-05-05,534.0
2003-05-06,2003-05-06,534.0
2003-05-07,2003-05-07,534.0
2003-05-08,2003-05-08,534.0
2003-05-09,2003-05-09,536.0
2003-05-10,2003-05-10,536.0
2003-05-11,2003-05-11,536.0
2003-05-12,2003-05-12,536.0
2003-05-13,2003-05-13,536.0
2003-05-14,2003-05-14,538.0
2003-05-15,2003-05-15,540.0
2003-05-16,2003-05-16,540.0
2003-05-17,2003-05-17,540.0
2003-05-18,2003-05-18,540.0
2003-05-19,2003-05-19,540.0
2003-05-20,2003-05-20,540.0
2003-05-21,2003-05-21,542.0
2003-05-22,2003-05-22,542.0
2003-05-23,2003-05-23,542.0
2003-05-24,2003-05-24,542.0
2003-05-25,2003-05-25,542.0
2003-05-26,2003-05-26,542.0
2003-05-27,2003-05-27,542.0
2003-05-28,2003-05-28,544.0
2003-05-29,2003-05-29,546.0
